ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,02/24/2024,207.49,46229228,9592102517.720001,,100
AAPL,02/24/2024,254.49,44330101,11281567403.49,,96
AAPL,02/24/2024,228.20,33822229,7718232657.799999,,73
BUG,02/24/2024,32.30,1798652,58096459.599999994,,100
BUG,02/24/2024,24.30,1390000,33777000.0,,77
BUG,02/24/2024,28.54,1163539,33207403.06,,65
CRWV,02/24/2024,97.00,5979792,580039824.0,,100
CRWV,02/24/2024,76.60,5588112,428049379.2,,93
CRWV,02/24/2024,76.80,4885243,375186662.4,,82
CRWV,02/24/2024,76.86,3100480,238302892.8,,52
CRWV,02/24/2024,75.33,3018627,227393171.91,,50
EEM,02/24/2024,44.65,11177000,499053050.0,,100
EEM,02/24/2024,43.57,10805000,470773850.0,,97
EEM,02/24/2024,46.90,10584450,496410705.0,,95
EEM,02/24/2024,47.99,10500000,503895000.0,,94
EEM,02/24/2024,42.10,9889800,416360580.0,,88
EEM,02/24/2024,40.80,9777000,398901600.0,,87
EEM,02/24/2024,43.65,9674300,422283195.0,,87
EEM,02/24/2024,49.89,9500000,473955000.0,,85
EEM,02/24/2024,43.16,9478500,409092059.99999994,,85
EEM,02/24/2024,43.53,9357870,407348081.1,,84
EEM,02/24/2024,42.96,9239600,396933216.0,,83
EEM,02/24/2024,45.47,9152674,416172086.78,,82
EEM,02/24/2024,40.61,8933776,362800643.36,,80
EEM,02/24/2024,42.18,8854371,373477368.78,,79
EEM,02/24/2024,45.10,8439985,380643323.5,,76
EEM,02/24/2024,43.48,8418687,366044510.76,,75
EEM,02/24/2024,40.39,8221459,332064729.01,,74
EEM,02/24/2024,43.00,8189750,352159250.0,,73
EEM,02/24/2024,42.57,8126500,345945105.0,,73
EEM,02/24/2024,46.48,7790000,362079200.0,,70
EEM,02/24/2024,42.33,7768452,328838573.15999997,,70
EEM,02/24/2024,45.98,7158000,329124840.0,,64
EEM,02/24/2024,43.13,7064893,304708835.09000003,,63
EEM,02/24/2024,41.50,6983000,289794500.0,,62
EEM,02/24/2024,42.05,6905000,290355250.0,,62
EEM,02/24/2024,43.67,6885000,300667950.0,,62
EEM,02/24/2024,42.95,6810000,292489500.0,,61
EEM,02/24/2024,43.15,6773000,292254950.0,,61
EEM,02/24/2024,43.26,6755700,292251582.0,,60
EEM,02/24/2024,58.00,6407500,371635000.0,,57
EEM,02/24/2024,42.55,6350000,270192500.0,,57
EEM,02/24/2024,42.22,6328099,267172339.78,,57
EEM,02/24/2024,40.86,6151527,251351393.22,,55
EEM,02/24/2024,42.08,6121000,257571680.0,,55
EEM,02/24/2024,43.20,6110000,263952000.00000003,,55
EEM,02/24/2024,54.31,6075645,329968279.95,,54
EEM,02/24/2024,40.70,5910000,240537000.00000003,,53
EEM,02/24/2024,45.00,5859100,263659500.0,,52
EEM,02/24/2024,52.80,5787600,305585280.0,,52
EEM,02/24/2024,43.60,5776600,251859760.0,,52
